Sample Name	Assay Name	Description	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Date	Country	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)	 Characteristics [Collection site longitude (VBcv:0000816)
14206	14206 collection		larval collection		resting outdoors		animal shed resting				1995-10-00/1995-10-00	United States of America	GAZ	00002459	34.975	-88.225
14207	14207 collection		larval collection		resting outdoors		animal shed resting				1988-06-00/1988-06-00	United States of America	GAZ	00002459	33.671	-82.174
14208	14208 collection		larval collection		resting outdoors		animal shed resting				1988-06-00/1988-06-00	United States of America	GAZ	00002459	33.576	-82.536
14209	14209 collection		larval collection		resting outdoors		animal shed resting				1993-08-00/1993-08-00	United States of America	GAZ	00002459	29.949	-91.991
14210	14210 collection		larval collection		resting outdoors		animal shed resting				1994-07-00/1994-07-00	United States of America	GAZ	00002459	29.949	-91.991
14211	14211 collection		larval collection		resting outdoors		animal shed resting				1993-08-00/1993-08-00	United States of America	GAZ	00002459	30.072	-92.644
14212	14212 collection		larval collection		resting outdoors		animal shed resting				1994-06-00/1994-06-00	United States of America	GAZ	00002459	30.072	-92.644
14213	14213 collection		larval collection		resting outdoors		animal shed resting				1993-07-00/1993-07-00	United States of America	GAZ	00002459	30.231	-93.22
14214	14214 collection		larval collection		resting outdoors		animal shed resting				1993-08-00/1993-08-00	United States of America	GAZ	00002459	30.231	-93.22
14215	14215 collection		larval collection		resting outdoors		animal shed resting				1989-09-00/1989-09-00	United States of America	GAZ	00002459	30.608	-84.187
14225	14225 collection		larval collection		resting outdoors		animal shed resting				1986-08-00/1986-08-00	United States of America	GAZ	00002459	33.232	-88.735
14226	14226 collection		larval collection		resting outdoors		animal shed resting				1986-09-00/1986-09-00	United States of America	GAZ	00002459	33.232	-88.735
14227	14227 collection		larval collection		resting outdoors		animal shed resting				1988-10-00/1988-10-00	United States of America	GAZ	00002459	32.168	-81.393
14229	14229 collection		larval collection		resting outdoors		animal shed resting				1993-06-00/1993-06-00	United States of America	GAZ	00002459	30.35	-92.779
14230	14230 collection		larval collection		resting outdoors		animal shed resting				1993-07-00/1993-07-00	United States of America	GAZ	00002459	30.35	-92.779
14231	14231 collection		larval collection		resting outdoors		animal shed resting				1993-08-00/1993-08-00	United States of America	GAZ	00002459	30.35	-92.779
14232	14232 collection		larval collection		resting outdoors		animal shed resting				1993-10-00/1993-10-00	United States of America	GAZ	00002459	30.35	-92.779
14233	14233 collection		larval collection		resting outdoors		animal shed resting				1994-05-00/1994-05-00	United States of America	GAZ	00002459	30.35	-92.779
14234	14234 collection		larval collection		resting outdoors		animal shed resting				1994-06-00/1994-06-00	United States of America	GAZ	00002459	30.35	-92.779
14235	14235 collection		larval collection		resting outdoors		animal shed resting				1994-07-00/1994-07-00	United States of America	GAZ	00002459	30.35	-92.779
14236	14236 collection		larval collection		resting outdoors		animal shed resting				1994-08-00/1994-08-00	United States of America	GAZ	00002459	31.691	-93.305
14237	14237 collection		larval collection		resting outdoors		animal shed resting				1993-06-00/1993-06-00	United States of America	GAZ	00002459	32.278	-91.9167
14238	14238 collection		larval collection		resting outdoors		animal shed resting				1993-08-00/1993-08-00	United States of America	GAZ	00002459	32.278	-91.9167
14239	14239 collection		larval collection		resting outdoors		animal shed resting				1993-09-00/1993-09-00	United States of America	GAZ	00002459	32.278	-91.9167
14240	14240 collection		larval collection		resting outdoors		animal shed resting				1994-07-00/1994-07-00	United States of America	GAZ	00002459	32.278	-91.9167
14241	14241 collection		larval collection		resting outdoors		animal shed resting				1989-08-00/1989-08-00	United States of America	GAZ	00002459	30.97	-81.902
14242	14242 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	35.921	-87.959
14243	14243 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	35.42	-88.077
14244	14244 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.365	-88.431
14245	14245 collection		larval collection		resting outdoors		animal shed resting				1994-08-00/1994-08-00	United States of America	GAZ	00002459	29.791	-90.826
14246	14246 collection		larval collection		resting outdoors		animal shed resting				1994-08-00/1994-08-00	United States of America	GAZ	00002459	30.086	-90.9
14247	14247 collection		larval collection		resting outdoors		animal shed resting				1994-11-00/1994-11-00	United States of America	GAZ	00002459	30.278	-89.78
14248	14248 collection		larval collection		resting outdoors		animal shed resting				1995-06-00/1995-06-00	United States of America	GAZ	00002459	30.278	-89.78
14249	14249 collection		larval collection		resting outdoors		animal shed resting				1987-09-00/1987-09-00	United States of America	GAZ	00002459	34.928	-88.243
14250	14250 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.928	-88.243
14251	14251 collection		larval collection		resting outdoors		animal shed resting				1996-08-00/1996-08-00	United States of America	GAZ	00002459	28.8	-82.108
14252	14252 collection		larval collection		resting outdoors		animal shed resting				1994-11-00/1994-11-00	United States of America	GAZ	00002459	30.083	-91.654
14253	14253 collection		larval collection		resting outdoors		animal shed resting				1995-08-00/1995-08-00	United States of America	GAZ	00002459	44.312	-92.004
14255	14255 collection		larval collection		resting outdoors		animal shed resting				1995-11-00/1995-11-00	United States of America	GAZ	00002459	29.657	-82.34
14256	14256 collection		larval collection		resting outdoors		animal shed resting				1996-10-00/1996-10-00	United States of America	GAZ	00002459	29.657	-82.34
14257	14257 collection		larval collection		resting outdoors		animal shed resting				1997-03-00/1997-03-00	United States of America	GAZ	00002459	29.657	-82.34
14258	14258 collection		larval collection		resting outdoors		animal shed resting				1997-01-00/1997-01-00	United States of America	GAZ	00002459	29.657	-82.34
14260	14260 collection		larval collection		resting outdoors		animal shed resting				1987-08-00/1987-08-00	United States of America	GAZ	00002459	43.802	-91.229
14261	14261 collection		larval collection		resting outdoors		animal shed resting				1994-10-00/1994-10-00	United States of America	GAZ	00002459	29.6413	-82.357
14262	14262 collection		larval collection		resting outdoors		animal shed resting				1995-08-00/1995-08-00	United States of America	GAZ	00002459	44.447	-92.264
14263	14263 collection		larval collection		resting outdoors		animal shed resting				-00-00/-00-00	United States of America	GAZ	00002459	29.4936	-82.9728
14264	14264 collection		larval collection		resting outdoors		animal shed resting				1995-08-00/1995-08-00	United States of America	GAZ	00002459	29.4936	-82.9728
14265	14265 collection		larval collection		resting outdoors		animal shed resting				1994-11-00/1994-11-00	United States of America	GAZ	00002459	29.8613	-92.1471
14266	14266 collection		larval collection		resting outdoors		animal shed resting				1995-06-00/1995-06-00	United States of America	GAZ	00002459	29.8613	-92.1471
14267	14267 collection		larval collection		resting outdoors		animal shed resting				1995-08-00/1995-08-00	United States of America	GAZ	00002459	29.569	-82.375
14268	14268 collection		larval collection		resting outdoors		animal shed resting				1996-07-00/1996-07-00	United States of America	GAZ	00002459	26.71	-80.057
14269	14269 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	33.83	-88.52
14270	14270 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	33.233	-88.26
14271	14271 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	33.503	-88.401
14272	14272 collection		larval collection		resting outdoors		animal shed resting				1993-08-00/1993-08-00	United States of America	GAZ	00002459	30.5711	-91.2042
14273	14273 collection		larval collection		resting outdoors		animal shed resting				1993-08-00/1993-08-00	United States of America	GAZ	00002459	31.301	-92.467
14274	14274 collection		larval collection		resting outdoors		animal shed resting				1990-09-00/1990-09-00	United States of America	GAZ	00002459	31.367	-81.44
14275	14275 collection		larval collection		resting outdoors		animal shed resting				1994-06-00/1994-06-00	United States of America	GAZ	00002459	30.69	-91.731
14276	14276 collection		larval collection		resting outdoors		animal shed resting				1994-06-00/1994-06-00	United States of America	GAZ	00002459	30.403	-91.52
14277	14277 collection		larval collection		resting outdoors		animal shed resting				1989-09-00/1989-09-00	United States of America	GAZ	00002459	31.016	-83.128
14278	14278 collection		larval collection		resting outdoors		animal shed resting				1994-08-00/1994-08-00	United States of America	GAZ	00002459	30.841	-91.663
14279	14279 collection		larval collection		resting outdoors		animal shed resting				1994-05-00/1994-05-00	United States of America	GAZ	00002459	30.462	-91.15
14280	14280 collection		larval collection		resting outdoors		animal shed resting				1993-06-00/1993-06-00	United States of America	GAZ	00002459	32.278	-91.9167
14281	14281 collection		larval collection		resting outdoors		animal shed resting				1993-09-00/1993-09-00	United States of America	GAZ	00002459	32.278	-91.9167
14282	14282 collection		larval collection		resting outdoors		animal shed resting				1994-06-00/1994-06-00	United States of America	GAZ	00002459	32.278	-91.9167
14283	14283 collection		larval collection		resting outdoors		animal shed resting				1994-07-00/1994-07-00	United States of America	GAZ	00002459	32.278	-91.9167
14284	14284 collection		larval collection		resting outdoors		animal shed resting				1994-04-00/1994-04-00	United States of America	GAZ	00002459	30.072	-92.507
14285	14285 collection		larval collection		resting outdoors		animal shed resting				1995-06-00/1995-06-00	United States of America	GAZ	00002459	30.072	-92.507
14286	14286 collection		larval collection		resting outdoors		animal shed resting				1988-11-00/1988-11-00	United States of America	GAZ	00002459	26.69	-80.68
14287	14287 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	36.25	-88.11
14288	14288 collection		larval collection		resting outdoors		animal shed resting				1989-09-00/1989-09-00	United States of America	GAZ	00002459	30.6238	-87.0325
14289	14289 collection		larval collection		resting outdoors		animal shed resting				1988-10-00/1988-10-00	United States of America	GAZ	00002459	27.733	-80.73
14290	14290 collection		larval collection		resting outdoors		animal shed resting				1990-08-00/1990-08-00	United States of America	GAZ	00002459	28.9476	-95.3543
14291	14291 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	36.564	-88.147
14292	14292 collection		larval collection		resting outdoors		animal shed resting				1986-09-00/1986-09-00	United States of America	GAZ	00002459	34.3673	-86.3236
14293	14293 collection		larval collection		resting outdoors		animal shed resting				1994-06-00/1994-06-00	United States of America	GAZ	00002459	30.819	-92.681
14294	14294 collection		larval collection		resting outdoors		animal shed resting				1993-10-00/1993-10-00	United States of America	GAZ	00002459	29.705	-90.914
14295	14295 collection		larval collection		resting outdoors		animal shed resting				1990-08-00/1990-08-00	United States of America	GAZ	00002459	32.148	-85.075
14296	14296 collection		larval collection		resting outdoors		animal shed resting				1987-09-00/1987-09-00	United States of America	GAZ	00002459	35.376	-84.97
14297	14297 collection		larval collection		resting outdoors		animal shed resting				1985-06-00/1985-06-00	United States of America	GAZ	00002459	31.0072	-85.0331
14298	14298 collection		larval collection		resting outdoors		animal shed resting				1985-09-00/1985-09-00	United States of America	GAZ	00002459	31.0072	-85.0331
14299	14299 collection		larval collection		resting outdoors		animal shed resting				1985-11-00/1985-11-00	United States of America	GAZ	00002459	31.0072	-85.0331
14300	14300 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	33.532	-88.475
14301	14301 collection		larval collection		resting outdoors		animal shed resting				1990-08-00/1990-08-00	United States of America	GAZ	00002459	31.46	-100.442
14302	14302 collection		larval collection		resting outdoors		animal shed resting				1988-11-00/1988-11-00	United States of America	GAZ	00002459	25.954	-81.357
14303	14303 collection		larval collection		resting outdoors		animal shed resting				1988-11-00/1988-11-00	United States of America	GAZ	00002459	26.384	-81.62
14304	14304 collection		larval collection		resting outdoors		animal shed resting				1994-08-00/1994-08-00	United States of America	GAZ	00002459	32.023	-93.339
14305	14305 collection		larval collection		resting outdoors		animal shed resting				1986-07-00/1986-07-00	United States of America	GAZ	00002459	29.488	-82.161
14306	14306 collection		larval collection		resting outdoors		animal shed resting				1987-07-00/1987-07-00	United States of America	GAZ	00002459	41.269	-73.705
14307	14307 collection		larval collection		resting outdoors		animal shed resting				1992-09-00/1992-09-00	United States of America	GAZ	00002459	41.269	-73.705
14308	14308 collection		larval collection		resting outdoors		animal shed resting				1989-08-00/1989-08-00	United States of America	GAZ	00002459	29.852	-83.618
14309	14309 collection		larval collection		resting outdoors		animal shed resting				1995-09-00/1995-09-00	United States of America	GAZ	00002459	32.578	-81.715
14310	14310 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	36.004	-87.887
14311	14311 collection		larval collection		resting outdoors		animal shed resting				1987-09-00/1987-09-00	United States of America	GAZ	00002459	42.736	-84.471
14313	14313 collection		larval collection		resting outdoors		animal shed resting				1989-09-00/1989-09-00	United States of America	GAZ	00002459	30.868	-87.304
14314	14314 collection		larval collection		resting outdoors		animal shed resting				1993-07-00/1993-07-00	United States of America	GAZ	00002459	30.486	-92.414
14315	14315 collection		larval collection		resting outdoors		animal shed resting				1987-09-00/1987-09-00	United States of America	GAZ	00002459	35.955	-78.58
14316	14316 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	36.7206	-87.8928
14317	14317 collection		larval collection		resting outdoors		animal shed resting				1987-09-00/1987-09-00	United States of America	GAZ	00002459	39.6047	-75.5506
14318	14318 collection		larval collection		resting outdoors		animal shed resting				1987-08-00/1987-08-00	United States of America	GAZ	00002459	43.731	-91.225
14319	14319 collection		larval collection		resting outdoors		animal shed resting				1986-09-00/1986-09-00	United States of America	GAZ	00002459	34.791	-85.901
14320	14320 collection		larval collection		resting outdoors		animal shed resting				1988-06-00/1988-06-00	United States of America	GAZ	00002459	34.64	-82.86
14321	14321 collection		larval collection		resting outdoors		animal shed resting				1988-06-00/1988-06-00	United States of America	GAZ	00002459	34.361	-82.89
14322	14322 collection		larval collection		resting outdoors		animal shed resting				1992-08-00/1992-08-00	United States of America	GAZ	00002459	41.771	-73.062
14323	14323 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	36.9092	-88.0269
14324	14324 collection		larval collection		resting outdoors		animal shed resting				1990-08-00/1990-08-00	United States of America	GAZ	00002459	28.4215	-96.8461
14325	14325 collection		larval collection		resting outdoors		animal shed resting				1986-06-00/1986-06-00	United States of America	GAZ	00002459	30.221	-92.653
14326	14326 collection		larval collection		resting outdoors		animal shed resting				1993-08-00/1993-08-00	United States of America	GAZ	00002459	29.758	-93.656
14327	14327 collection		larval collection		resting outdoors		animal shed resting				1994-07-00/1994-07-00	United States of America	GAZ	00002459	30.377	-90.374
14328	14328 collection		larval collection		resting outdoors		animal shed resting				1985-05-00/1985-05-00	United States of America	GAZ	00002459	29.613	-82.4067
14329	14329 collection		larval collection		resting outdoors		animal shed resting				1985-06-00/1985-06-00	United States of America	GAZ	00002459	29.613	-82.4067
14330	14330 collection		larval collection		resting outdoors		animal shed resting				1985-08-00/1985-08-00	United States of America	GAZ	00002459	29.613	-82.4067
14331	14331 collection		larval collection		resting outdoors		animal shed resting				1985-10-00/1985-10-00	United States of America	GAZ	00002459	29.613	-82.4067
14332	14332 collection		larval collection		resting outdoors		animal shed resting				1985-12-00/1985-12-00	United States of America	GAZ	00002459	29.613	-82.4067
14333	14333 collection		larval collection		resting outdoors		animal shed resting				1986-03-00/1986-03-00	United States of America	GAZ	00002459	29.613	-82.4067
14334	14334 collection		larval collection		resting outdoors		animal shed resting				1986-05-00/1986-05-00	United States of America	GAZ	00002459	29.613	-82.4067
14335	14335 collection		larval collection		resting outdoors		animal shed resting				1988-06-00/1988-06-00	United States of America	GAZ	00002459	29.996	-92.287
14336	14336 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	36.855	-88.184
14337	14337 collection		larval collection		resting outdoors		animal shed resting				1986-07-00/1986-07-00	United States of America	GAZ	00002459	36.042	-88.05
14338	14338 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	36.3833	-88.1667
14339	14339 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	36.331	-87.934
14340	14340 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	36.17	-87.876
14341	14341 collection		larval collection		resting outdoors		animal shed resting				1990-11-00/1990-11-00	United States of America	GAZ	00002459	29.6333	-82.35
14342	14342 collection		larval collection		resting outdoors		animal shed resting				1994-10-00/1994-10-00	United States of America	GAZ	00002459	29.6333	-82.35
14343	14343 collection		larval collection		resting outdoors		animal shed resting				1993-07-00/1993-07-00	United States of America	GAZ	00002459	30.033	-92.732
14344	14344 collection		larval collection		resting outdoors		animal shed resting				1993-08-00/1993-08-00	United States of America	GAZ	00002459	30.034	-92.727
14345	14345 collection		larval collection		resting outdoors		animal shed resting				1994-06-00/1994-06-00	United States of America	GAZ	00002459	30.034	-92.727
14346	14346 collection		larval collection		resting outdoors		animal shed resting				1994-07-00/1994-07-00	United States of America	GAZ	00002459	30.034	-92.727
14349	14349 collection		larval collection		resting outdoors		animal shed resting				1995-08-00/1995-08-00	United States of America	GAZ	00002459	44.448	-92.264
14350	14350 collection		larval collection		resting outdoors		animal shed resting				1988-09-00/1988-09-00	United States of America	GAZ	00002459	32.638	-87.883
14351	14351 collection		larval collection		resting outdoors		animal shed resting				1988-07-00/1988-07-00	United States of America	GAZ	00002459	35.724	-81.988
14352	14352 collection		larval collection		resting outdoors		animal shed resting				1988-07-00/1988-07-00	United States of America	GAZ	00002459	33.626	-80.556
14353	14353 collection		larval collection		resting outdoors		animal shed resting				1988-07-00/1988-07-00	United States of America	GAZ	00002459	33.65	-80.52
14354	14354 collection		larval collection		resting outdoors		animal shed resting				1988-07-00/1988-07-00	United States of America	GAZ	00002459	33.677	-80.535
14355	14355 collection		larval collection		resting outdoors		animal shed resting				1989-09-00/1989-09-00	United States of America	GAZ	00002459	30.6097	-84.065
14373	14373 collection		larval collection		resting outdoors		animal shed resting				1987-05-00/1987-05-00	United States of America	GAZ	00002459	29.04	-82.514
14374	14374 collection		larval collection		resting outdoors		animal shed resting				1990-04-00/1990-04-00	United States of America	GAZ	00002459	29.04	-82.514
14375	14375 collection		larval collection		resting outdoors		animal shed resting				1985-06-00/1985-06-00	United States of America	GAZ	00002459	30.858	-84.767
14376	14376 collection		larval collection		resting outdoors		animal shed resting				1985-09-00/1985-09-00	United States of America	GAZ	00002459	30.858	-84.767
14377	14377 collection		larval collection		resting outdoors		animal shed resting				1985-11-00/1985-11-00	United States of America	GAZ	00002459	30.858	-84.767
14378	14378 collection		larval collection		resting outdoors		animal shed resting				1989-09-00/1989-09-00	United States of America	GAZ	00002459	30.435	-84.538
14379	14379 collection		larval collection		resting outdoors		animal shed resting				1990-07-00/1990-07-00	United States of America	GAZ	00002459	29.889	-91.129
14380	14380 collection		larval collection		resting outdoors		animal shed resting				1992-08-00/1992-08-00	United States of America	GAZ	00002459	42.246	-71.908
14381	14381 collection		larval collection		resting outdoors		animal shed resting				1994-11-00/1994-11-00	United States of America	GAZ	00002459	30.364	-90.074
14382	14382 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	36.034	-84.21
14383	14383 collection		larval collection		resting outdoors		animal shed resting				1994-08-00/1994-08-00	United States of America	GAZ	00002459	30.682	-90.65
14384	14384 collection		larval collection		resting outdoors		animal shed resting				1988-11-00/1988-11-00	United States of America	GAZ	00002459	26.835	-81.095
14386	14386 collection		larval collection		resting outdoors		animal shed resting				1994-08-00/1994-08-00	United States of America	GAZ	00002459	31.761	-93.099
14387	14387 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	36.6125	-87.9167
14388	14388 collection		larval collection		resting outdoors		animal shed resting				1994-08-00/1994-08-00	United States of America	GAZ	00002459	30.695	-91.435
14389	14389 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	35.08	-85.533
14390	14390 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	35.011	-85.64
14391	14391 collection		larval collection		resting outdoors		animal shed resting				1988-10-00/1988-10-00	United States of America	GAZ	00002459	31.947	-81.286
14392	14392 collection		larval collection		resting outdoors		animal shed resting				1988-10-00/1988-10-00	United States of America	GAZ	00002459	32.326	-81.554
14393	14393 collection		larval collection		resting outdoors		animal shed resting				1988-11-00/1988-11-00	United States of America	GAZ	00002459	27.247	-80.838
14394	14394 collection		larval collection		resting outdoors		animal shed resting				1993-07-00/1993-07-00	United States of America	GAZ	00002459	32.352	-92.116
14395	14395 collection		larval collection		resting outdoors		animal shed resting				1993-08-00/1993-08-00	United States of America	GAZ	00002459	32.352	-92.116
14396	14396 collection		larval collection		resting outdoors		animal shed resting				1993-09-00/1993-09-00	United States of America	GAZ	00002459	32.352	-92.116
14397	14397 collection		larval collection		resting outdoors		animal shed resting				1994-06-00/1994-06-00	United States of America	GAZ	00002459	32.352	-92.116
14398	14398 collection		larval collection		resting outdoors		animal shed resting				1994-07-00/1994-07-00	United States of America	GAZ	00002459	32.352	-92.116
14399	14399 collection		larval collection		resting outdoors		animal shed resting				1994-08-00/1994-08-00	United States of America	GAZ	00002459	32.706	-92.066
14400	14400 collection		larval collection		resting outdoors		animal shed resting				1987-07-00/1987-07-00	United States of America	GAZ	00002459	29.594	-81.195
14411	14411 collection		larval collection		resting outdoors		animal shed resting				1992-03-00/1992-03-00	United States of America	GAZ	00002459	29.569	-82.375
14412	14412 collection		larval collection		resting outdoors		animal shed resting				1995-08-00/1995-08-00	United States of America	GAZ	00002459	29.569	-82.375
14413	14413 collection		larval collection		resting outdoors		animal shed resting				1990-07-00/1990-07-00	United States of America	GAZ	00002459	30.1964	-89.5318
14414	14414 collection		larval collection		resting outdoors		animal shed resting				1990-07-00/1990-07-00	United States of America	GAZ	00002459	30.783	-89.813
14415	14415 collection		larval collection		resting outdoors		animal shed resting				1987-08-00/1987-08-00	United States of America	GAZ	00002459	34.881	-88.081
14416	14416 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.789	-87.677
14417	14417 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	35.688	-84.854
14418	14418 collection		larval collection		resting outdoors		animal shed resting				1993-08-00/1993-08-00	United States of America	GAZ	00002459	30.6781	-91.2694
14419	14419 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	36.6756	-88.0678
14420	14420 collection		larval collection		resting outdoors		animal shed resting				1990-08-00/1990-08-00	United States of America	GAZ	00002459	28.544	-97.023
14423	14423 collection		larval collection		resting outdoors		animal shed resting				1988-06-00/1988-06-00	United States of America	GAZ	00002459	33.667	-82.199
14424	14424 collection		larval collection		resting outdoors		animal shed resting				1986-08-00/1986-08-00	United States of America	GAZ	00002459	33.705	-90.796
14425	14425 collection		larval collection		resting outdoors		animal shed resting				1993-08-00/1993-08-00	United States of America	GAZ	00002459	30.257	-91.101
14426	14426 collection		larval collection		resting outdoors		animal shed resting				1990-05-00/1990-05-00	United States of America	GAZ	00002459	28.554	-80.967
14427	14427 collection		larval collection		resting outdoors		animal shed resting				1985-07-00/1985-07-00	United States of America	GAZ	00002459	34.503	-91.55
14429	14429 collection		larval collection		resting outdoors		animal shed resting				1993-07-00/1993-07-00	United States of America	GAZ	00002459	29.985	-93.13
14431	14431 collection		larval collection		resting outdoors		animal shed resting				1990-08-00/1990-08-00	United States of America	GAZ	00002459	31.5196	-97.0444
14432	14432 collection		larval collection		resting outdoors		animal shed resting				1990-07-00/1990-07-00	United States of America	GAZ	00002459	30.989	-87.877
14433	14433 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	35.919	-87.959
14434	14434 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	35.422	-88.077
14435	14435 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	35.621	-88.045
14436	14436 collection		larval collection		resting outdoors		animal shed resting				1988-09-00/1988-09-00	United States of America	GAZ	00002459	32.823	-88.16
14437	14437 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.282	-88.436
14438	14438 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.151	-88.382
14439	14439 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.003	-88.512
14440	14440 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.563	-88.314
14441	14441 collection		larval collection		resting outdoors		animal shed resting				1993-08-00/1993-08-00	United States of America	GAZ	00002459	30.9333	-91.7047
14442	14442 collection		larval collection		resting outdoors		animal shed resting				1994-06-00/1994-06-00	United States of America	GAZ	00002459	30.9333	-91.7047
14443	14443 collection		larval collection		resting outdoors		animal shed resting				1990-07-00/1990-07-00	United States of America	GAZ	00002459	31.206	-93.735
14444	14444 collection		larval collection		resting outdoors		animal shed resting				1986-06-00/1986-06-00	United States of America	GAZ	00002459	29.862	-94.811
14445	14445 collection		larval collection		resting outdoors		animal shed resting				1986-07-00/1986-07-00	United States of America	GAZ	00002459	29.862	-94.811
14446	14446 collection		larval collection		resting outdoors		animal shed resting				1992-08-00/1992-08-00	United States of America	GAZ	00002459	42.1542	-71.6208
14447	14447 collection		larval collection		resting outdoors		animal shed resting				1994-08-00/1994-08-00	United States of America	GAZ	00002459	29.897	-89.898
14448	14448 collection		larval collection		resting outdoors		animal shed resting				1994-10-00/1994-10-00	United States of America	GAZ	00002459	44.382	-92.036
14449	14449 collection		larval collection		resting outdoors		animal shed resting				1984-07-00/1984-07-00	United States of America	GAZ	00002459	32.365	-86.045
14450	14450 collection		larval collection		resting outdoors		animal shed resting				1984-08-00/1984-08-00	United States of America	GAZ	00002459	32.365	-86.045
14451	14451 collection		larval collection		resting outdoors		animal shed resting				1984-10-00/1984-10-00	United States of America	GAZ	00002459	32.365	-86.045
14452	14452 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	35.798	-84.698
14453	14453 collection		larval collection		resting outdoors		animal shed resting				1986-09-00/1986-09-00	United States of America	GAZ	00002459	34.622	-86.883
14454	14454 collection		larval collection		resting outdoors		animal shed resting				1987-08-00/1987-08-00	United States of America	GAZ	00002459	34.622	-86.883
14455	14455 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.622	-86.883
14456	14456 collection		larval collection		resting outdoors		animal shed resting				1987-08-00/1987-08-00	United States of America	GAZ	00002459	34.578	-86.733
14457	14457 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.578	-86.733
14458	14458 collection		larval collection		resting outdoors		animal shed resting				1987-08-00/1987-08-00	United States of America	GAZ	00002459	34.613	-86.966
14459	14459 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.613	-86.966
14460	14460 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.868	-87.555
14461	14461 collection		larval collection		resting outdoors		animal shed resting				1988-08-00/1988-08-00	United States of America	GAZ	00002459	34.679	-87.446
14462	14462 collection		larval collection		resting outdoors		animal shed resting				1994-06-00/1994-06-00	United States of America	GAZ	00002459	30.168	-91.151
14463	14463 collection		larval collection		resting outdoors		animal shed resting				1986-06-00/1986-06-00	United States of America	GAZ	00002459	30.331	-82.752
14464	14464 collection		larval collection		resting outdoors		animal shed resting				1989-08-00/1989-08-00	United States of America	GAZ	00002459	30.656	-83.374
